i,cs_present,size,phylum
Mexichromis,FALSE,16,Mollusca
Miamira,FALSE,6,Mollusca
Micichiton,FALSE,3,Mollusca
Micrancilla,FALSE,1,Mollusca
Micratys,FALSE,2,Mollusca
Micrelenchus,FALSE,6,Mollusca
Microcancilla,FALSE,2,Mollusca
Microcardium,FALSE,12,Mollusca
Microcarina,FALSE,3,Mollusca
Microchlamylla,FALSE,2,Mollusca
Microcirce,FALSE,3,Mollusca
Microcithara,FALSE,3,Mollusca
Microcolus,FALSE,3,Mollusca
Microdaphne,FALSE,2,Mollusca
Microdeuthria,FALSE,1,Mollusca
Microdiscula,FALSE,4,Mollusca
Microdrillia,FALSE,16,Mollusca
Microdryas,FALSE,7,Mollusca
Microeledone,FALSE,1,Mollusca
Microeulima,FALSE,3,Mollusca
Microfragum,FALSE,2,Mollusca
Microgaza,FALSE,4,Mollusca
Microgenia,FALSE,1,Mollusca
Microgloma,FALSE,7,Mollusca
Microglyphis,FALSE,10,Mollusca
Microhedyle,FALSE,4,Mollusca
Microlinices,FALSE,6,Mollusca
Microliotia,FALSE,11,Mollusca
Micrologus,FALSE,1,Mollusca
Micromelo,FALSE,2,Mollusca
Micromenia,FALSE,4,Mollusca
Micronerita,FALSE,1,Mollusca
Micropecten,FALSE,3,Mollusca
Micropilina,FALSE,6,Mollusca
Micropleurotoma,FALSE,4,Mollusca
Micropolia,FALSE,6,Mollusca
Microsconsia,FALSE,1,Mollusca
Microsetia,FALSE,1,Mollusca
Microstagon,FALSE,8,Mollusca
Microstelma,FALSE,12,Mollusca
Microstilifer,FALSE,1,Mollusca
Microsveltia,FALSE,13,Mollusca
Microthyca,FALSE,1,Mollusca
Microtis,FALSE,1,Mollusca
Microtralia,FALSE,8,Mollusca
Microtrypetes,FALSE,2,Mollusca
Microvoluta,FALSE,23,Mollusca
Mienerita,FALSE,1,Mollusca
Miesea,FALSE,1,Mollusca
Mifsudia,FALSE,1,Mollusca
Mikadotrochus,FALSE,4,Mollusca
Mikro,FALSE,5,Mollusca
Milda,FALSE,4,Mollusca
Milicheilea,FALSE,1,Mollusca
Milneria,FALSE,2,Mollusca
Miltha,FALSE,2,Mollusca
Mimachlamys,FALSE,14,Mollusca
Mimarcaria,FALSE,5,Mollusca
Mimatys,FALSE,4,Mollusca
Mimicuna,FALSE,1,Mollusca
Minabescala,FALSE,1,Mollusca
Miniaceoliva,FALSE,3,Mollusca
Minibraria,FALSE,1,Mollusca
Minicymbiola,FALSE,1,Mollusca
Minilucina,FALSE,1,Mollusca
Minimanachis,FALSE,4,Mollusca
Minioniella,FALSE,1,Mollusca
Minnivola,FALSE,1,Mollusca
Minolia,FALSE,9,Mollusca
Minortrophon,FALSE,1,Mollusca
Mioawateria,FALSE,9,Mollusca
Miodontiscus,FALSE,2,Mollusca
Miomelon,FALSE,4,Mollusca
Mipus,FALSE,21,Mollusca
Mirabilistrombus,FALSE,1,Mollusca
Mirachelus,FALSE,5,Mollusca
Miraclathurella,FALSE,3,Mollusca
Miralda,FALSE,42,Mollusca
Mirandaphera,FALSE,4,Mollusca
Mirapecten,FALSE,8,Mollusca
Mirarissoina,FALSE,4,Mollusca
Miratacar,FALSE,1,Mollusca
Miratesta,FALSE,1,Mollusca
Mirpurina,FALSE,10,Mollusca
Mitra,FALSE,10,Mollusca
Mitraguraleus,FALSE,1,Mollusca
Mitrella,FALSE,213,Mollusca
Mitromica,FALSE,21,Mollusca
Mitromorpha,FALSE,129,Mollusca
Mitropsis,FALSE,1,Mollusca
Mizuhopecten,FALSE,1,Mollusca
Mnestia,FALSE,6,Mollusca
Modelia,FALSE,1,Mollusca
Modiolatus,FALSE,10,Mollusca
Modiolula,FALSE,1,Mollusca
Modiolus,FALSE,40,Mollusca
Modulus,FALSE,14,Mollusca
Moelleria,FALSE,1,Mollusca
Moelleriopsis,FALSE,9,Mollusca
Moeniatoma,FALSE,1,Mollusca
Moerchia,FALSE,5,Mollusca
Moerchiella,FALSE,14,Mollusca
Moerella,FALSE,18,Mollusca
Mohnia,FALSE,9,Mollusca
Mokumea,FALSE,9,Mollusca
Molpadicola,FALSE,1,Mollusca
Monetaria,FALSE,6,Mollusca
Monia,FALSE,5,Mollusca
Monilea,FALSE,15,Mollusca
Moniliotina,FALSE,4,Mollusca
Monilispira,FALSE,3,Mollusca
Monitilora,FALSE,4,Mollusca
Monodacna,FALSE,5,Mollusca
Monodilepas,FALSE,4,Mollusca
Monodonta,FALSE,10,Mollusca
Monodosus,FALSE,8,Mollusca
Monogamus,FALSE,5,Mollusca
Monophorus,FALSE,35,Mollusca
Monoplacophorus,FALSE,1,Mollusca
Monoplex,FALSE,26,Mollusca
Monostiolum,FALSE,11,Mollusca
Monotygma,FALSE,14,Mollusca
Monstrotyphis,FALSE,14,Mollusca
Montacuta,FALSE,16,Mollusca
Montacutella,FALSE,1,Mollusca
Montacutona,FALSE,10,Mollusca
Montfortia,FALSE,3,Mollusca
Montfortista,FALSE,4,Mollusca
Montfortula,FALSE,8,Mollusca
Montfortulana,FALSE,2,Mollusca
Montrouzieria,FALSE,2,Mollusca
Mopalia,FALSE,22,Mollusca
Moridilla,FALSE,4,Mollusca
Mormula,FALSE,8,Mollusca
Mormulasta,FALSE,1,Mollusca
Morula,FALSE,29,Mollusca
Morum,FALSE,40,Mollusca
Mosambicarca,FALSE,2,Mollusca
Mourgona,FALSE,5,Mollusca
Mucronalia,FALSE,15,Mollusca
Muffinbuccinum,FALSE,1,Mollusca
Mulinarca,FALSE,1,Mollusca
Mulinia,FALSE,10,Mollusca
Multitentacula,FALSE,7,Mollusca
Mumiola,FALSE,10,Mollusca
Munditia,FALSE,15,Mollusca
Munditiella,FALSE,3,Mollusca
Muracypraea,FALSE,1,Mollusca
Murchisonella,FALSE,23,Mollusca
Murdochella,FALSE,8,Mollusca
Muregina,FALSE,1,Mollusca
Murex,FALSE,35,Mollusca
Murexsul,FALSE,56,Mollusca
Murichorda,FALSE,3,Mollusca
Muricodrupa,FALSE,2,Mollusca
Muricopsis,FALSE,40,Mollusca
Murmania,FALSE,1,Mollusca
Murphydoris,FALSE,1,Mollusca
Musculus,FALSE,30,Mollusca
Muusoctopus,FALSE,28,Mollusca
Mya,FALSE,7,Mollusca
Myadora,FALSE,22,Mollusca
Myadoropsis,FALSE,5,Mollusca
Myja,FALSE,3,Mollusca
Myllita,FALSE,10,Mollusca
Myochama,FALSE,4,Mollusca
Myonera,FALSE,19,Mollusca
Myosotella,FALSE,2,Mollusca
Myrtea,FALSE,15,Mollusca
Myrtina,FALSE,11,Mollusca
Mysella,FALSE,38,Mollusca
Mysia,FALSE,3,Mollusca
Mysouffa,FALSE,2,Mollusca
Mysticoncha,FALSE,2,Mollusca
Mytella,FALSE,6,Mollusca
Mytilaster,FALSE,5,Mollusca
Mytilimeria,FALSE,2,Mollusca
Mytilisepta,FALSE,3,Mollusca
Mytilopsis,FALSE,3,Mollusca
Myurella,FALSE,26,Mollusca
Myurellopsis,FALSE,12,Mollusca
Myxa,FALSE,1,Mollusca
Naccula,FALSE,3,Mollusca
Nacella,FALSE,12,Mollusca
Nakamigawaia,FALSE,2,Mollusca
Nanaphora,FALSE,18,Mollusca
Nanichiton,FALSE,1,Mollusca
Nannamoria,FALSE,8,Mollusca
Nannodiella,FALSE,11,Mollusca
Nanobalcis,FALSE,3,Mollusca
Nanomelon,FALSE,2,Mollusca
Nanostrea,FALSE,1,Mollusca
Nanuca,FALSE,1,Mollusca
Nanula,FALSE,3,Mollusca
Naquetia,FALSE,8,Mollusca
Naranjia,FALSE,1,Mollusca
Naria,FALSE,25,Mollusca
Naricava,FALSE,8,Mollusca
Narona,FALSE,2,Mollusca
Narrimania,FALSE,3,Mollusca
Narrowteuthis,FALSE,1,Mollusca
Narvaliscala,FALSE,3,Mollusca
Naskia,FALSE,1,Mollusca
Nasopharus,FALSE,2,Mollusca
Nassa,FALSE,4,Mollusca
Nassaria,FALSE,40,Mollusca
Nassarina,FALSE,18,Mollusca
Natica,FALSE,87,Mollusca
Naudedrillia,FALSE,8,Mollusca
Naudoliva,FALSE,2,Mollusca
Nausitora,FALSE,6,Mollusca
Naviculavolva,FALSE,6,Mollusca
Naytia,FALSE,4,Mollusca
Neactaeonina,FALSE,5,Mollusca
Neadmete,FALSE,9,Mollusca
Neaeromya,FALSE,4,Mollusca
Neancistrolepis,FALSE,2,Mollusca
Nebularia,FALSE,32,Mollusca
Nectoteuthis,FALSE,1,Mollusca
Neilo,FALSE,5,Mollusca
Nematolampas,FALSE,2,Mollusca
Nematomenia,FALSE,11,Mollusca
Nembrotha,FALSE,12,Mollusca
Nemocardium,FALSE,5,Mollusca
Nemocataegis,FALSE,2,Mollusca
Neoatreta,FALSE,1,Mollusca
Neoaviculovulsa,FALSE,1,Mollusca
Neobernaya,FALSE,1,Mollusca
Neobuccinum,FALSE,1,Mollusca
Neocancilla,FALSE,12,Mollusca
Neocardia,FALSE,3,Mollusca
Neodiplodonta,FALSE,3,Mollusca
Neodrillia,FALSE,5,Mollusca
Neoguraleus,FALSE,11,Mollusca
Neohaustator,FALSE,1,Mollusca
Neoiphinoe,FALSE,7,Mollusca
Neolepetopsis,FALSE,5,Mollusca
Neolepton,FALSE,34,Mollusca
Neomenia,FALSE,19,Mollusca
Neomphalus,FALSE,1,Mollusca
Neonucula,FALSE,1,Mollusca
Neophysema,FALSE,2,Mollusca
Neopilina,FALSE,4,Mollusca
Neopleurotomoides,FALSE,4,Mollusca
Neopycnodonte,FALSE,2,Mollusca
Neorapana,FALSE,3,Mollusca
Neorossia,FALSE,2,Mollusca
Neosiliqua,FALSE,1,Mollusca
Neostylidium,FALSE,1,Mollusca
Neoterebra,FALSE,66,Mollusca
Neoteredo,FALSE,1,Mollusca
Neoteron,FALSE,1,Mollusca
Neoteuthis,FALSE,1,Mollusca
Neothais,FALSE,4,Mollusca
Neotiara,FALSE,9,Mollusca
Neotrapezium,FALSE,2,Mollusca
Neotrigonia,FALSE,8,Mollusca
Nepotilla,FALSE,20,Mollusca
Neptunea,FALSE,71,Mollusca
Neptuneopsis,FALSE,1,Mollusca
Neripteron,FALSE,3,Mollusca
Nerita,FALSE,76,Mollusca
Neritilia,FALSE,7,Mollusca
Neritopsis,FALSE,4,Mollusca
Nesiocypraea,FALSE,4,Mollusca
Nesiodostomia,FALSE,3,Mollusca
Nesobornia,FALSE,3,Mollusca
Nesta,FALSE,1,Mollusca
Netastoma,FALSE,3,Mollusca
Neusas,FALSE,5,Mollusca
Nevenulora,FALSE,1,Mollusca
Neverita,FALSE,8,Mollusca
Nevia,FALSE,1,Mollusca
Nevillia,FALSE,1,Mollusca
Newnesia,FALSE,2,Mollusca
Nicaisolopha,FALSE,1,Mollusca
Nicema,FALSE,1,Mollusca
Nierstrassia,FALSE,1,Mollusca
Nierstraszella,FALSE,2,Mollusca
Nihonia,FALSE,4,Mollusca
Nilsia,FALSE,1,Mollusca
Niparaya,FALSE,1,Mollusca
Nipponacmea,FALSE,11,Mollusca
Nipponaphera,FALSE,16,Mollusca
Nipponoclava,FALSE,1,Mollusca
Nipponocrassatella,FALSE,3,Mollusca
Nipponomontacuta,FALSE,1,Mollusca
Nipponomysella,FALSE,6,Mollusca
Nipponopholas,FALSE,1,Mollusca
Nipponotrophon,FALSE,9,Mollusca
Nisipyrgiscus,FALSE,3,Mollusca
Nisiturris,FALSE,15,Mollusca
Niso,FALSE,39,Mollusca
Niteomica,FALSE,4,Mollusca
Nitidella,FALSE,1,Mollusca
Nitidotellina,FALSE,16,Mollusca
Nivanteredo,FALSE,1,Mollusca
Niveotectura,FALSE,2,Mollusca
Niveria,FALSE,25,Mollusca
Noalda,FALSE,1,Mollusca
Nodicostellaria,FALSE,4,Mollusca
Nodilittorina,FALSE,1,Mollusca
Nodipecten,FALSE,4,Mollusca
Nodochila,FALSE,1,Mollusca
Nodolatirus,FALSE,4,Mollusca
Nodopelagia,FALSE,1,Mollusca
Nodopelta,FALSE,3,Mollusca
Nodulotrophon,FALSE,5,Mollusca
Nodulus,FALSE,2,Mollusca
Noemiamea,FALSE,3,Mollusca
Noerrevangia,FALSE,1,Mollusca
Noetia,FALSE,3,Mollusca
Noetiella,FALSE,1,Mollusca
Nophodoris,FALSE,2,Mollusca
Nordoneaera,FALSE,1,Mollusca
Norrisia,FALSE,1,Mollusca
Northia,FALSE,2,Mollusca
Notaeolidia,FALSE,3,Mollusca
Notarchus,FALSE,2,Mollusca
Nothoadmete,FALSE,6,Mollusca
Notobranchaea,FALSE,8,Mollusca
Notocallista,FALSE,1,Mollusca
Notochlamys,FALSE,1,Mollusca
Notocina,FALSE,1,Mollusca
Notocochlis,FALSE,12,Mollusca
Notocrater,FALSE,8,Mollusca
Notocypraea,FALSE,7,Mollusca
Notocytharella,FALSE,3,Mollusca
Notodiaphana,FALSE,1,Mollusca
Notodoris,FALSE,5,Mollusca
Notoficula,FALSE,3,Mollusca
Notogibbula,FALSE,3,Mollusca
Notomenia,FALSE,1,Mollusca
Notomyrtea,FALSE,10,Mollusca
Notonykia,FALSE,2,Mollusca
Notopaphia,FALSE,1,Mollusca
Notopeplum,FALSE,4,Mollusca
Notoplax,FALSE,41,Mollusca
Notoseila,FALSE,1,Mollusca
Notosetia,FALSE,2,Mollusca
Nototeredo,FALSE,3,Mollusca
Nototeuthis,FALSE,1,Mollusca
Nototodarus,FALSE,3,Mollusca
Nototriphora,FALSE,8,Mollusca
Notovoluta,FALSE,11,Mollusca
Noumeaella,FALSE,6,Mollusca
Novastoa,FALSE,6,Mollusca
Novatrivia,FALSE,3,Mollusca
Nozeba,FALSE,6,Mollusca
Nquma,FALSE,2,Mollusca
Nucinella,FALSE,15,Mollusca
Nucleolaria,FALSE,4,Mollusca
Nucula,FALSE,82,Mollusca
Nuculana,FALSE,59,Mollusca
Nudiscintilla,FALSE,1,Mollusca
Nutricola,FALSE,6,Mollusca
Nuttallia,FALSE,5,Mollusca
Nuttallina,FALSE,2,Mollusca
Nuttallochiton,FALSE,3,Mollusca
Oamaruia,FALSE,1,Mollusca
Obesotoma,FALSE,20,Mollusca
Obesula,FALSE,13,Mollusca
Obexomia,FALSE,1,Mollusca
Obrussena,FALSE,1,Mollusca
Obscuranella,FALSE,1,Mollusca
Obstopalia,FALSE,3,Mollusca
Obtusella,FALSE,4,Mollusca
Obtusoconus,FALSE,1,Mollusca
Occidenthella,FALSE,1,Mollusca
Oceanida,FALSE,12,Mollusca
Ocenebra,FALSE,15,Mollusca
Ocenotrophon,FALSE,1,Mollusca
Ochetoctena,FALSE,1,Mollusca
Ocheyoherpia,FALSE,4,Mollusca
Ocinebrellus,FALSE,4,Mollusca
Octomarginula,FALSE,4,Mollusca
Octoporia,FALSE,5,Mollusca
Octopoteuthis,FALSE,7,Mollusca
Ocythoe,FALSE,1,Mollusca
Odetta,FALSE,7,Mollusca
Odontocymbiola,FALSE,4,Mollusca
Odontogena,FALSE,1,Mollusca
Odontoglaja,FALSE,2,Mollusca
Odontotrochus,FALSE,2,Mollusca
Odostomella,FALSE,19,Mollusca
Odostomia,FALSE,490,Mollusca
Oenopota,FALSE,55,Mollusca
Oenopotella,FALSE,1,Mollusca
Offadesma,FALSE,2,Mollusca
Okutanius,FALSE,3,Mollusca
Oldroydia,FALSE,1,Mollusca
Olea,FALSE,2,Mollusca
Oligomeria,FALSE,1,Mollusca
Oliva,FALSE,106,Mollusca
Olivancillaria,FALSE,10,Mollusca
Olivella,FALSE,117,Mollusca
Olivellopsis,FALSE,2,Mollusca
Ollaphon,FALSE,1,Mollusca
Omala,FALSE,2,Mollusca
Omalogyra,FALSE,12,Mollusca
Omanimerelina,FALSE,1,Mollusca
Ommastrephes,FALSE,1,Mollusca
Omniglypta,FALSE,1,Mollusca
Omogymna,FALSE,4,Mollusca
Omphalius,FALSE,2,Mollusca
Omphalomargarites,FALSE,1,Mollusca
Omphalotukaia,FALSE,2,Mollusca
Onchidella,FALSE,24,Mollusca
Onchidiopsis,FALSE,17,Mollusca
Onchidium,FALSE,6,Mollusca
Onchidoris,FALSE,16,Mollusca
Onchimira,FALSE,1,Mollusca
Onchodia,FALSE,3,Mollusca
Ondina,FALSE,22,Mollusca
Ondulopsis,FALSE,7,Mollusca
Onithochiton,FALSE,18,Mollusca
Onoba,FALSE,101,Mollusca
Onobops,FALSE,1,Mollusca
Onustus,FALSE,5,Mollusca
Onychoteuthis,FALSE,11,Mollusca
Onykia,FALSE,7,Mollusca
Oocorys,FALSE,5,Mollusca
Oopyramis,FALSE,1,Mollusca
Opalia,FALSE,78,Mollusca
Opaliopsis,FALSE,10,Mollusca
Opalocina,FALSE,3,Mollusca
Oparopsis,FALSE,3,Mollusca
Opeatostoma,FALSE,1,Mollusca
Ophicardelus,FALSE,2,Mollusca
Ophieulima,FALSE,2,Mollusca
Ophioarachnicola,FALSE,1,Mollusca
Ophiodermella,FALSE,6,Mollusca
Ophioglossolambis,FALSE,2,Mollusca
Ophiolamia,FALSE,2,Mollusca
Opimaphora,FALSE,11,Mollusca
Opimilda,FALSE,2,Mollusca
Opisthoteuthis,FALSE,20,Mollusca
Oppomorus,FALSE,3,Mollusca
Orania,FALSE,33,Mollusca
Orbicularia,FALSE,1,Mollusca
Orbitestella,FALSE,17,Mollusca
Orectospira,FALSE,2,Mollusca
Orienthella,FALSE,3,Mollusca
Ornithoteuthis,FALSE,2,Mollusca
Orobitella,FALSE,7,Mollusca
Orphanopusia,FALSE,2,Mollusca
Orrmaesia,FALSE,3,Mollusca
Orthoyoldia,FALSE,8,Mollusca
Oscilla,FALSE,45,Mollusca
Osorattis,FALSE,1,Mollusca
Osteopelta,FALSE,4,Mollusca
Ostraea,FALSE,2,Mollusca
Osvaldoginella,FALSE,11,Mollusca
Otina,FALSE,1,Mollusca
Otinodoris,FALSE,1,Mollusca
Otitoma,FALSE,33,Mollusca
Otopleura,FALSE,5,Mollusca
Otukaia,FALSE,2,Mollusca
Oudardia,FALSE,7,Mollusca
Ovacuna,FALSE,1,Mollusca
Ovaginella,FALSE,5,Mollusca
Ovalina,FALSE,6,Mollusca
Ovatella,FALSE,6,Mollusca
Ovatipsa,FALSE,4,Mollusca
Ovini,FALSE,1,Mollusca
Ovula,FALSE,3,Mollusca
Ovulactaeon,FALSE,1,Mollusca
Ovulatibuccinum,FALSE,3,Mollusca
Oxygyrus,FALSE,1,Mollusca
Oxymeris,FALSE,21,Mollusca
Oxynoe,FALSE,13,Mollusca
Oxyperas,FALSE,8,Mollusca
Oxystele,FALSE,6,Mollusca
Pachybathron,FALSE,6,Mollusca
Pachykellya,FALSE,5,Mollusca
Pachymenia,FALSE,1,Mollusca
Pacifia,FALSE,2,Mollusca
Paciocinebrina,FALSE,19,Mollusca
Paedoclione,FALSE,1,Mollusca
Paedophoropus,FALSE,1,Mollusca
Pagodasyrinx,FALSE,1,Mollusca
Pagodatrochus,FALSE,1,Mollusca
Pagodaturris,FALSE,3,Mollusca
Pagodidaphne,FALSE,2,Mollusca
Pagodula,FALSE,14,Mollusca
Palazzia,FALSE,5,Mollusca
Palio,FALSE,6,Mollusca
Paliolla,FALSE,2,Mollusca
Palisa,FALSE,1,Mollusca
Palisadia,FALSE,2,Mollusca
Pallidea,FALSE,1,Mollusca
Palliolum,FALSE,4,Mollusca
Palmadusta,FALSE,12,Mollusca
Palmulacypraea,FALSE,4,Mollusca
Paludinella,FALSE,3,Mollusca
Paludinellassiminea,FALSE,3,Mollusca
Panacca,FALSE,8,Mollusca
Panamicorbula,FALSE,1,Mollusca
Panastoma,FALSE,1,Mollusca
Panchione,FALSE,1,Mollusca
Pandalosia,FALSE,10,Mollusca
Panderevela,FALSE,2,Mollusca
Pandora,FALSE,35,Mollusca
Panomya,FALSE,5,Mollusca
Panopea,FALSE,9,Mollusca
Paolaura,FALSE,5,Mollusca
Papawera,FALSE,2,Mollusca
Paphia,FALSE,15,Mollusca
Paphies,FALSE,8,Mollusca
Paphonotia,FALSE,2,Mollusca
Papillicardium,FALSE,3,Mollusca
Papillocithara,FALSE,2,Mollusca
Papuliscala,FALSE,18,Mollusca
Papyridea,FALSE,8,Mollusca
Parabornia,FALSE,2,Mollusca
Paraborniola,FALSE,1,Mollusca
Paraborsonia,FALSE,1,Mollusca
Parabuccinum,FALSE,5,Mollusca
Parachiton,FALSE,22,Mollusca
Paracingulina,FALSE,5,Mollusca
Paraclathurella,FALSE,6,Mollusca
Paraclavatula,FALSE,3,Mollusca
Paraclione,FALSE,2,Mollusca
Paracocculina,FALSE,2,Mollusca
Paracomitas,FALSE,3,Mollusca
Paracoryphella,FALSE,3,Mollusca
Paracteocina,FALSE,1,Mollusca
Paracuneus,FALSE,2,Mollusca
Paradentalium,FALSE,20,Mollusca
Paradiala,FALSE,1,Mollusca
Paradmete,FALSE,6,Mollusca
Paradoris,FALSE,15,Mollusca
Paradoxella,FALSE,1,Mollusca
Paradrillia,FALSE,14,Mollusca
Paradusta,FALSE,2,Mollusca
Paraflabellina,FALSE,4,Mollusca
Paraganitus,FALSE,1,Mollusca
Paraguraleus,FALSE,2,Mollusca
Paragymnomenia,FALSE,1,Mollusca
Paralepetopsis,FALSE,7,Mollusca
Paraliotipoma,FALSE,1,Mollusca
Paramegadenus,FALSE,3,Mollusca
Parametaria,FALSE,4,Mollusca
Paramontana,FALSE,7,Mollusca
Paramoria,FALSE,3,Mollusca
Paramya,FALSE,3,Mollusca
Paranadara,FALSE,1,Mollusca
Parancistrolepis,FALSE,2,Mollusca
Paraoncidium,FALSE,1,Mollusca
Paraperonia,FALSE,3,Mollusca
Parapholas,FALSE,5,Mollusca
Pararetifusus,FALSE,4,Mollusca
Pararrhopalia,FALSE,2,Mollusca
Paraseila,FALSE,3,Mollusca
Parashiela,FALSE,3,Mollusca
Paraspirotropis,FALSE,1,Mollusca
Parastarte,FALSE,1,Mollusca
Parastilbe,FALSE,1,Mollusca
Parastrophia,FALSE,20,Mollusca
Paratapes,FALSE,2,Mollusca
Parateuthis,FALSE,1,Mollusca
Parathyasira,FALSE,10,Mollusca
Paratritonia,FALSE,1,Mollusca
Paratrophon,FALSE,4,Mollusca
Parayoldiella,FALSE,8,Mollusca
Pardalinops,FALSE,6,Mollusca
Paregila,FALSE,2,Mollusca
Pareledone,FALSE,14,Mollusca
Pareora,FALSE,1,Mollusca
Pareuthria,FALSE,9,Mollusca
Parficulina,FALSE,1,Mollusca
Parhedyle,FALSE,3,Mollusca
Parilimya,FALSE,8,Mollusca
Parisanda,FALSE,1,Mollusca
Parmaphorella,FALSE,3,Mollusca
Parminolia,FALSE,1,Mollusca
Paroctopus,FALSE,2,Mollusca
Parodostomia,FALSE,3,Mollusca
Paromoionchis,FALSE,1,Mollusca
Partecosta,FALSE,21,Mollusca
Parthenina,FALSE,102,Mollusca
Particulazona,FALSE,1,Mollusca
Partubiola,FALSE,1,Mollusca
Parvamussium,FALSE,73,Mollusca
Parvanachis,FALSE,11,Mollusca
Parvaplustrum,FALSE,3,Mollusca
Parvicardium,FALSE,8,Mollusca
Parvicirce,FALSE,1,Mollusca
Parvidontia,FALSE,2,Mollusca
Parvikellia,FALSE,4,Mollusca
Parvilucina,FALSE,6,Mollusca
Parvioris,FALSE,20,Mollusca
Parviphos,FALSE,1,Mollusca
Parviterebra,FALSE,6,Mollusca
Parvithracia,FALSE,9,Mollusca
Parviturbo,FALSE,36,Mollusca
Parviturboides,FALSE,8,Mollusca
Pascahinnites,FALSE,2,Mollusca
Pascula,FALSE,9,Mollusca
Patinopecten,FALSE,1,Mollusca
Patro,FALSE,1,Mollusca
Pauleo,FALSE,1,Mollusca
Pauliella,FALSE,1,Mollusca
Paxula,FALSE,5,Mollusca
Paziella,FALSE,7,Mollusca
Pazinotus,FALSE,13,Mollusca
Peasiella,FALSE,11,Mollusca
Peasistilifer,FALSE,6,Mollusca
Pecten,FALSE,15,Mollusca
Pectinella,FALSE,2,Mollusca
Pectinodonta,FALSE,18,Mollusca
Pectunculus,FALSE,1,Mollusca
Peculator,FALSE,5,Mollusca
Pedicularia,FALSE,14,Mollusca
Pedicypraedia,FALSE,1,Mollusca
Pedipes,FALSE,14,Mollusca
Pedum,FALSE,1,Mollusca
Pedumicra,FALSE,1,Mollusca
Pegophysema,FALSE,5,Mollusca
Pelecyora,FALSE,15,Mollusca
Pelicaria,FALSE,1,Mollusca
Pellamora,FALSE,4,Mollusca
Pellasimnia,FALSE,7,Mollusca
Pellifronia,FALSE,2,Mollusca
Pellilitorina,FALSE,2,Mollusca
Pelopina,FALSE,2,Mollusca
Pelseneeria,FALSE,17,Mollusca
Peltodoris,FALSE,13,Mollusca
Pelycidion,FALSE,11,Mollusca
Pendaloma,FALSE,2,Mollusca
Pendroma,FALSE,1,Mollusca
Penion,FALSE,7,Mollusca
Penitella,FALSE,9,Mollusca
Pepta,FALSE,2,Mollusca
Peracle,FALSE,8,Mollusca
Peregrinamor,FALSE,2,Mollusca
Perheida,FALSE,1,Mollusca
Periapta,FALSE,4,Mollusca
Periglypta,FALSE,7,Mollusca
Perimangelia,FALSE,2,Mollusca
Peringia,FALSE,1,Mollusca
Peringiella,FALSE,3,Mollusca
Peripitoma,FALSE,1,Mollusca
Periploma,FALSE,30,Mollusca
Perirhoe,FALSE,2,Mollusca
Perisserosa,FALSE,1,Mollusca
Perissodonta,FALSE,2,Mollusca
Peristarium,FALSE,2,Mollusca
Peristernia,FALSE,53,Mollusca
Peristichia,FALSE,7,Mollusca
Perna,FALSE,3,Mollusca
Peronaea,FALSE,5,Mollusca
Peronia,FALSE,5,Mollusca
Peronidia,FALSE,1,Mollusca
Peronina,FALSE,1,Mollusca
Perotrochus,FALSE,16,Mollusca
Perplicaria,FALSE,2,Mollusca
Perrierina,FALSE,8,Mollusca
Perrinia,FALSE,11,Mollusca
Perrona,FALSE,7,Mollusca
Persicula,FALSE,42,Mollusca
Persististrombus,FALSE,1,Mollusca
Personella,FALSE,1,Mollusca
Personopsis,FALSE,3,Mollusca
Pertusiconcha,FALSE,2,Mollusca
Perumytilus,FALSE,1,Mollusca
Petalifera,FALSE,7,Mollusca
Petaloconchus,FALSE,29,Mollusca
Petalopoma,FALSE,2,Mollusca
Petitilla,FALSE,1,Mollusca
Petricola,FALSE,24,Mollusca
Petricolaria,FALSE,7,Mollusca
Phacoides,FALSE,1,Mollusca
Phaenomenella,FALSE,11,Mollusca
Phalium,FALSE,9,Mollusca
Phallomedusa,FALSE,2,Mollusca
Phanerolepida,FALSE,1,Mollusca
Phanerophthalmus,FALSE,17,Mollusca
Pharaonella,FALSE,11,Mollusca
Pharodoris,FALSE,2,Mollusca
Pharus,FALSE,2,Mollusca
Phascoliophila,FALSE,1,Mollusca
Phaseolus,FALSE,1,Mollusca
Phasianella,FALSE,4,Mollusca
Phasianema,FALSE,2,Mollusca
Phasianotrochus,FALSE,6,Mollusca
Phaxas,FALSE,2,Mollusca
Phenacolepas,FALSE,22,Mollusca
Phenacomargarites,FALSE,3,Mollusca
Phenacovolva,FALSE,22,Mollusca
Phenatoma,FALSE,2,Mollusca
Phialodoris,FALSE,1,Mollusca
Phidiana,FALSE,17,Mollusca
Philbertia,FALSE,4,Mollusca
Philine,FALSE,80,Mollusca
Philinoglossa,FALSE,4,Mollusca
Philinopsis,FALSE,15,Mollusca
Philinorbis,FALSE,2,Mollusca
Philippia,FALSE,3,Mollusca
Philis,FALSE,2,Mollusca
Philobrya,FALSE,38,Mollusca
Philorene,FALSE,1,Mollusca
Phlyctaenachlamys,FALSE,1,Mollusca
Phlyctiderma,FALSE,5,Mollusca
Pholadidea,FALSE,9,Mollusca
Pholadomya,FALSE,2,Mollusca
Pholas,FALSE,5,Mollusca
Pholidoherpia,FALSE,3,Mollusca
Pholidoteuthis,FALSE,2,Mollusca
Pholidotrope,FALSE,3,Mollusca
