EasinID,Name,Authorship,LSID,Reference,HasImpact,IsEUConcern,IsMSConcern,IsOutermostConcern,IsPartNative,IsHorizonScanning,Status
R00119,Acer platanoides,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00119,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00119,true,false,false,false,true,false,A
R00120,Acer pseudoplatanus,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00120,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00120,true,false,false,true,true,false,A
R00121,Acer rufinerve,Siebold & Zucc.,urn:lsid:easin.jrc.ec.europa.eu:species:R00121,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00121,false,false,false,false,false,false,A
R00122,Acer saccharinum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00122,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00122,false,false,false,false,false,false,A
R00123,Acer saccharum,Marshall,urn:lsid:easin.jrc.ec.europa.eu:species:R00123,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00123,false,false,false,false,false,false,A
R00124,Acer spicatum,Lam.,urn:lsid:easin.jrc.ec.europa.eu:species:R00124,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00124,false,false,false,false,false,false,A
R00126,Acer tataricum subsp. ginnala,(Maxim.) Wesm.,urn:lsid:easin.jrc.ec.europa.eu:species:R00126,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00126,false,false,false,false,false,false,A
R00127,Acer tataricum subsp. tataricum,,urn:lsid:easin.jrc.ec.europa.eu:species:R00127,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00127,false,false,false,false,true,false,A
R00128,Acer tegmentosum,Maxim.,urn:lsid:easin.jrc.ec.europa.eu:species:R00128,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00128,false,false,false,false,false,false,A
R00129,Aceratoneuromyia indica,"(Silvestri, 1910)",urn:lsid:easin.jrc.ec.europa.eu:species:R00129,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00129,false,false,false,false,false,false,A
R16887,Aceria alpestris,"(Nalepa, 1892)",urn:lsid:easin.jrc.ec.europa.eu:species:R16887,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16887,false,false,false,false,true,false,A
R16888,Aceria ambrosiae,"Wilson, 1959",urn:lsid:easin.jrc.ec.europa.eu:species:R16888,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16888,false,false,false,false,false,false,A
R16889,Aceria byersi,"Keifer, 1961",urn:lsid:easin.jrc.ec.europa.eu:species:R16889,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16889,false,false,false,false,false,false,A
R16890,Aceria caliberberis,"Keifer, 1952",urn:lsid:easin.jrc.ec.europa.eu:species:R16890,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16890,false,false,false,false,false,false,A
R00130,Aceria erinea,"(Nalepa, 1891)",urn:lsid:easin.jrc.ec.europa.eu:species:R00130,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00130,false,false,false,false,false,false,A
R17666,Aceria kuko,"(Kishida), 1927",urn:lsid:easin.jrc.ec.europa.eu:species:R17666,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17666,false,false,false,false,false,false,A
R16891,Aceria ligustri,"(Keifer, 1943)",urn:lsid:easin.jrc.ec.europa.eu:species:R16891,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16891,false,false,false,false,false,false,A
R16892,Aceria loewi,"(Nalepa, 1890)",urn:lsid:easin.jrc.ec.europa.eu:species:R16892,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16892,false,false,false,false,true,false,A
R00131,Aceria mangiferae,"Sayed, 1946",urn:lsid:easin.jrc.ec.europa.eu:species:R00131,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00131,false,false,false,false,false,false,A
R16893,Aceria neocynarae,"(Keifer, 1939)",urn:lsid:easin.jrc.ec.europa.eu:species:R16893,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16893,false,false,false,false,false,false,A
R16894,Aceria paradianthi,"Keifer, 1952",urn:lsid:easin.jrc.ec.europa.eu:species:R16894,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16894,false,false,false,false,false,false,A
R16895,Aceria petanovicae,"Nalepa, 1925",urn:lsid:easin.jrc.ec.europa.eu:species:R16895,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16895,false,false,false,false,false,false,A
R16896,Aceria sawatchense,"Keifer, 1965",urn:lsid:easin.jrc.ec.europa.eu:species:R16896,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16896,false,false,false,false,false,false,A
R00132,Aceria sheldoni,"(Ewing, 1937)",urn:lsid:easin.jrc.ec.europa.eu:species:R00132,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00132,false,false,false,false,false,false,A
R00133,Aceria stefanii,"(Nalepa, 1898)",urn:lsid:easin.jrc.ec.europa.eu:species:R00133,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00133,false,false,false,false,true,false,A
R00134,Aceria tamaricis,"(Trotter, 1901)",urn:lsid:easin.jrc.ec.europa.eu:species:R00134,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00134,false,false,false,false,true,false,A
R00135,Aceria tristriata,"(Nalepa, 1890)",urn:lsid:easin.jrc.ec.europa.eu:species:R00135,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00135,false,false,false,false,false,false,A
R17727,Acerophagus angelicus,"Smith, 1880",urn:lsid:easin.jrc.ec.europa.eu:species:R17727,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17727,false,false,false,false,false,false,A
R17728,Acerophagus maculipennis,"(Mercet, 1923)",urn:lsid:easin.jrc.ec.europa.eu:species:R17728,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17728,false,false,false,false,true,false,A
R17729,Acerophagus malinus,,urn:lsid:easin.jrc.ec.europa.eu:species:R17729,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17729,false,false,false,false,false,false,A
R17766,Acharia stimulea,"(Clemens, 1860)",urn:lsid:easin.jrc.ec.europa.eu:species:R17766,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17766,false,false,false,false,false,false,A
R19256,Achatina achatina,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R19256,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19256,false,false,false,false,false,false,A
R19267,Achatina tincta,"Reeve, 1842",urn:lsid:easin.jrc.ec.europa.eu:species:R19267,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19267,false,false,false,false,false,false,A
R19662,Achelia sawayai s.l.,"Marcus, 1940",urn:lsid:easin.jrc.ec.europa.eu:species:R19662,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19662,false,false,false,false,false,false,A
R00142,Acheta domesticus,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R00142,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00142,false,false,false,false,false,false,A
R00143,Achillea ageratum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00143,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00143,false,false,false,false,true,false,A
R00145,Achillea arabica,Kotschy,urn:lsid:easin.jrc.ec.europa.eu:species:R00145,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00145,false,false,false,false,false,false,A
R18484,Achillea aspleniifolia,Vent.,urn:lsid:easin.jrc.ec.europa.eu:species:R18484,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18484,false,false,false,false,true,false,A
R00147,Achillea collina,Schur ex Nyman,urn:lsid:easin.jrc.ec.europa.eu:species:R00147,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00147,false,false,false,false,true,false,A
R00148,Achillea crithmifolia,Hampe,urn:lsid:easin.jrc.ec.europa.eu:species:R00148,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00148,false,false,false,false,true,false,A
R00149,Achillea distans,Waldst. & Kit. ex Willd.,urn:lsid:easin.jrc.ec.europa.eu:species:R00149,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00149,false,false,false,false,true,false,A
R18487,Achillea distans subsp. stricta,Janch.,urn:lsid:easin.jrc.ec.europa.eu:species:R18487,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18487,false,false,false,false,false,false,C
R00150,Achillea distans subsp. tanacetifolia,(All.) Janch.,urn:lsid:easin.jrc.ec.europa.eu:species:R00150,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00150,false,false,false,false,true,false,A
R00151,Achillea filipendulina,Lam.,urn:lsid:easin.jrc.ec.europa.eu:species:R00151,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00151,false,false,false,false,true,false,A
R00152,Achillea grandifolia,M.Bieb.,urn:lsid:easin.jrc.ec.europa.eu:species:R00152,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00152,false,false,false,false,true,false,A
R00153,Achillea ligustica,All.,urn:lsid:easin.jrc.ec.europa.eu:species:R00153,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00153,false,false,false,false,true,false,A
R10574,Achillea maritima,(L.) Ehrend. & Y.P.Guo,urn:lsid:easin.jrc.ec.europa.eu:species:R10574,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10574,false,false,false,false,false,false,A
R00155,Achillea millefolium,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00155,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00155,false,false,false,false,true,false,A
R00157,Achillea nobilis,Roch. ex Nyman,urn:lsid:easin.jrc.ec.europa.eu:species:R00157,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00157,false,false,false,false,true,false,A
R18486,Achillea pannonica,Scheele,urn:lsid:easin.jrc.ec.europa.eu:species:R18486,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18486,false,false,false,false,true,false,A
R00159,Achillea ptarmica,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00159,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00159,false,false,false,false,true,false,A
R00161,Achillea roseo-alba,Ehrend.,urn:lsid:easin.jrc.ec.europa.eu:species:R00161,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00161,false,false,false,false,true,false,C
R18485,Achillea salicifolia,Besser,urn:lsid:easin.jrc.ec.europa.eu:species:R18485,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18485,false,false,false,false,true,false,A
R00163,Achillea setacea,Schwein.,urn:lsid:easin.jrc.ec.europa.eu:species:R00163,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00163,false,false,false,false,true,false,A
R17433,Achnanthes pseudogroenlandica,"Hendey, 1964",urn:lsid:easin.jrc.ec.europa.eu:species:R17433,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17433,false,false,false,false,true,false,C
R00168,Achrophyllum dentatum,(Hook.f. & Wilson) Vitt & Crosby,urn:lsid:easin.jrc.ec.europa.eu:species:R00168,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00168,false,false,false,false,false,false,A
R00169,Achyranthes aspera,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00169,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00169,true,false,false,false,false,false,A
R00171,Acidovorax citrulli,"(Schaad et al., 1978) Schaad et al., 2009",urn:lsid:easin.jrc.ec.europa.eu:species:R00171,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00171,false,false,false,false,true,false,A
R00172,Acinipe hesperica,"Rambur, 1838",urn:lsid:easin.jrc.ec.europa.eu:species:R00172,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00172,false,false,false,false,true,false,A
R00174,Acipenser baerii,"Brandt, 1869",urn:lsid:easin.jrc.ec.europa.eu:species:R00174,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00174,false,false,false,false,false,true,A
R00176,Acipenser gueldenstaedtii,"Brandt & Ratzeburg, 1831",urn:lsid:easin.jrc.ec.europa.eu:species:R00176,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00176,false,false,false,false,true,false,A
R00179,Acipenser ruthenus,"Linnaeus, 1758",urn:lsid:easin.jrc.ec.europa.eu:species:R00179,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00179,false,false,false,false,true,false,A
R00181,Acipenser stellatus,"Pallas, 1771",urn:lsid:easin.jrc.ec.europa.eu:species:R00181,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00181,false,false,false,false,true,false,A
R18245,Acipenser sturio,"Linnaeus, 1758",urn:lsid:easin.jrc.ec.europa.eu:species:R18245,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18245,false,false,false,false,false,false,C
R00182,Acipenser transmontanus,"Richardson, 1836",urn:lsid:easin.jrc.ec.europa.eu:species:R00182,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00182,false,false,false,false,false,false,A
R00183,Acipenserobdella volgensis,"Epstein, 1969",urn:lsid:easin.jrc.ec.europa.eu:species:R00183,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00183,false,false,false,false,false,false,
R00184,Acizzia acaciaebaileyanae,"(Froggatt, 1901)",urn:lsid:easin.jrc.ec.europa.eu:species:R00184,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00184,false,false,false,false,false,false,A
R00185,Acizzia hollisi,"Burckhardt, 1981",urn:lsid:easin.jrc.ec.europa.eu:species:R00185,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00185,false,false,false,false,false,false,A
R00186,Acizzia jamatonica,"(Kuwayama, 1908)",urn:lsid:easin.jrc.ec.europa.eu:species:R00186,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00186,false,false,false,false,false,false,A
R00187,Acizzia uncatoides,"(Ferris & Klyver, 1932)",urn:lsid:easin.jrc.ec.europa.eu:species:R00187,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00187,false,false,false,false,false,false,A
R17864,Aclees cribratus,"Gyllenhal, 1835",urn:lsid:easin.jrc.ec.europa.eu:species:R17864,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17864,false,false,false,false,false,false,A
R20026,Aclees taiwanensis,H.Kôno,urn:lsid:easin.jrc.ec.europa.eu:species:R20026,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20026,false,false,false,false,false,false,A
R00188,Acleris undulana,"(Walsingham, 1900)",urn:lsid:easin.jrc.ec.europa.eu:species:R00188,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00188,false,false,false,false,false,false,A
R00189,Acleris variegana,"(Denis & Schiffermuller, 1775)",urn:lsid:easin.jrc.ec.europa.eu:species:R00189,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00189,false,false,false,false,true,false,A
R16898,Aclypea opaca,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R16898,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16898,false,false,false,false,true,false,A
R17639,Acomys minous,"Bate, 1906",urn:lsid:easin.jrc.ec.europa.eu:species:R17639,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17639,false,false,false,false,false,false,C
R17640,Acomys nesiotes,"Bate, 1903",urn:lsid:easin.jrc.ec.europa.eu:species:R17640,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17640,false,false,false,false,false,false,C
R18361,Aconitum lasiostomum,Spreng.,urn:lsid:easin.jrc.ec.europa.eu:species:R18361,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18361,false,false,false,false,true,false,A
R00193,Aconitum napellus,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00193,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00193,false,false,false,false,true,false,A
R00194,Aconitum napellus subsp. lusitanicum,Rouy,urn:lsid:easin.jrc.ec.europa.eu:species:R00194,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00194,false,false,false,false,true,false,A
R00197,Aconitum reclinatum,A.Gray,urn:lsid:easin.jrc.ec.europa.eu:species:R00197,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00197,false,false,false,false,false,false,A
R00199,Aconitum variegatum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00199,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00199,false,false,false,false,true,false,A
R18362,Aconitum vulparia,Rchb.,urn:lsid:easin.jrc.ec.europa.eu:species:R18362,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18362,false,false,false,false,true,false,A
R00200,Aconitum x cammarum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00200,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00200,false,false,false,false,false,false,A
R00201,Aconogonon coriarium,(Grig.) Soják,urn:lsid:easin.jrc.ec.europa.eu:species:R00201,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00201,false,false,false,false,false,false,Q
R00203,Aconogonon savatieri,(Nakai) Tzvelev,urn:lsid:easin.jrc.ec.europa.eu:species:R00203,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00203,false,false,false,false,false,false,Q
R16899,Acontia candefacta,"(Hubner, 1831)",urn:lsid:easin.jrc.ec.europa.eu:species:R16899,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16899,false,false,false,false,false,false,A
R00206,Acontia crocata,"Guenée, 1852",urn:lsid:easin.jrc.ec.europa.eu:species:R00206,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00206,false,false,false,false,false,false,A
R00207,Acorus calamus,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R00207,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00207,false,false,false,false,false,false,A
R00208,Acorus gramineus,Aiton,urn:lsid:easin.jrc.ec.europa.eu:species:R00208,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00208,false,false,false,false,false,false,A
R00209,Acremonium cucurbitacearum,"Alfaro-García, W.Gams & García-Jim.",urn:lsid:easin.jrc.ec.europa.eu:species:R00209,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00209,false,false,false,false,false,false,A
R19713,Acridotheres albocinctus,"Godwin-Austen & Walden, 1875",urn:lsid:easin.jrc.ec.europa.eu:species:R19713,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19713,true,false,true,false,false,false,A
R00210,Acridotheres cristatellus,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R00210,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00210,true,false,true,true,false,false,A
R19748,Acridotheres ginginianus,"(Latham, 1790)",urn:lsid:easin.jrc.ec.europa.eu:species:R19748,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19748,true,false,true,false,false,false,A
R00212,Acridotheres tristis,"(Linnaeus, 1766)",urn:lsid:easin.jrc.ec.europa.eu:species:R00212,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00212,true,true,true,true,false,false,A
R00213,Acritus analis,"J.L.LeConte, 1853",urn:lsid:easin.jrc.ec.europa.eu:species:R00213,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00213,false,false,false,false,false,false,A
R00214,Acritus nigricornis,"(Hoffmann, 1803)",urn:lsid:easin.jrc.ec.europa.eu:species:R00214,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R00214,false,false,false,false,true,false,A
R19667,Acrocalanus gibber,"Giesbrecht, 1888",urn:lsid:easin.jrc.ec.europa.eu:species:R19667,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19667,false,false,false,false,false,false,A
