"","V1","V2"
"1952","Paratryphosites abyssi","Arthropoda"
"1953","Pleusymtes glaber","Arthropoda"
"1954","Metopa bruzelii","Arthropoda"
"1955","Microcosmus glacialis","Chordata"
"1956","Lucicutia anomala","Arthropoda"
"1957","Caecosagitta macrocephala","Chaetognatha"
"1958","Oncousoecia canadensis","Bryozoa"
"1959","Harpacticus chelifer","Arthropoda"
"1960","Acaulis primarius","Cnidaria"
"1961","Botrynema brucei","Cnidaria"
"1962","Grammaria abietina","Cnidaria"
"1963","Whoia angusta","Arthropoda"
"1964","Ilyarachna bergendahli","Arthropoda"
"1965","Mysis mixta","Arthropoda"
"1966","Antimora rostrata","Chordata"
"1967","Macrochaeta clavicornis","Annelida"
"1968","Spiophanes bombyx","Annelida"
"1969","Lucernaria bathyphila","Cnidaria"
"1970","Styraconyx qivitoq","Tardigrada"
"1971","Buccinum ciliatum","Mollusca"
"1972","Oenopota tenuicostata","Mollusca"
"1973","Onoba mighelsii","Mollusca"
"1974","Thyasira succisa","Mollusca"
"1975","Pseudoflustra birulai","Bryozoa"
"1976","Myzobdella lugubris","Annelida"
"1977","Molgula griffithsii","Chordata"
"1978","Polyphysia baffinensis","Annelida"
"1979","Melphidippa macruroides","Arthropoda"
"1980","Cytheropteron pararcticum","Arthropoda"
"1981","Cardiomya cadiziana","Mollusca"
"1982","Aglaophamus pulcher","Annelida"
"1983","Terminoflustra barleei","Bryozoa"
"1984","Actinia equina","Cnidaria"
"1985","Edwardsia fusca","Cnidaria"
"1986","Acanthonotozoma rusanovae","Arthropoda"
"1987","Apherusa sarsii","Arthropoda"
"1988","Acidostoma obesum","Arthropoda"
"1989","Onisimus barentsi","Arthropoda"
"1990","Tryphosella triangula","Arthropoda"
"1991","Oediceros borealis","Arthropoda"
"1992","Westwoodilla brevicalcar","Arthropoda"
"1993","Andaniopsis nordlandica","Arthropoda"
"1994","Syrrhoe affinis","Arthropoda"
"1995","Ascidia callosa","Chordata"
"1996","Eukrohnia bathypelagica","Chaetognatha"
"1997","Leucon (Macrauloleucon) spinulosus","Arthropoda"
"1998","Palmiskenea plana","Bryozoa"
"1999","Tricellaria ternata","Bryozoa"
"2000","Escharella immersa","Bryozoa"
"2001","Crisia eburnea","Bryozoa"
"2002","Paramphiascella hyperborea","Arthropoda"
"2003","Euterpina acutifrons","Arthropoda"
"2004","Parathalestris jacksoni","Arthropoda"
"2005","Ptychogena crocea","Cnidaria"
"2006","Idotea granulosa","Arthropoda"
"2007","Mediaster bairdi","Echinodermata"
"2008","Phycis blennoides","Chordata"
"2009","Cryptocope abbreviata","Arthropoda"
"2010","Typhlotanais mixtus","Arthropoda"
"2011","Stenella coeruleoalba","Chordata"
"2012","Amauropsis islandica","Mollusca"
"2013","Alvania jeffreysi","Mollusca"
"2014","Skenea turgida","Mollusca"
"2015","Margarites vahlii","Mollusca"
"2016","Escharopsis lobata","Bryozoa"
"2017","Macoma crassula","Mollusca"
"2018","Metridium dianthus","Cnidaria"
"2019","Astyris rosacea","Mollusca"
"2020","Curtitoma incisula","Mollusca"
"2021","Forcepia (Forcepia) topsenti","Porifera"
"2022","Septentriopora nigrans","Bryozoa"
"2023","Spinther alaskensis","Annelida"
"2024","Amphitrite grayi","Annelida"
"2025","Kurtiella tumidula","Mollusca"
"2026","Pseudocalanus mimus","Arthropoda"
"2027","Trophomera leptosoma","Nematoda"
"2028","Harmothoe mariannae","Annelida"
"2029","Tryphosella umbonatus","Arthropoda"
"2030","Scalibregma hanseni","Annelida"
"2031","Michthyops arcticus","Arthropoda"
"2032","Desmoscolex eftus","Nematoda"
"2033","Stomacrustula limbata","Bryozoa"
"2034","Gitana rostrata","Arthropoda"
"2035","Iphimedia obesa","Arthropoda"
"2036","Ambasia atlantica","Arthropoda"
"2037","Gronella groenlandica","Arthropoda"
"2038","Opisa eschrichtii","Arthropoda"
"2039","Dulichia falcata","Arthropoda"
"2040","Didemnum albidum","Chordata"
"2041","Cnemidocarpa rhizopus","Chordata"
"2042","Terebratulina septentrionalis","Brachiopoda"
"2043","Geryon trispinosus","Arthropoda"
"2044","Caridion steveni","Arthropoda"
"2045","Palmiskenea skenei","Bryozoa"
"2046","Turbicellepora nodulosa","Bryozoa"
"2047","Sarsiflustra abyssicola","Bryozoa"
"2048","Hemicyclopora polita","Bryozoa"
"2049","Idotea balthica","Arthropoda"
"2050","Sabatieria celtica","Nematoda"
"2051","Liparis montagui","Chordata"
"2052","Cottunculus sadko","Chordata"
"2053","Melinna albicincta","Annelida"
"2054","Spiochaetopterus bergensis","Annelida"
"2055","Nephtys cirrosa","Annelida"
"2056","Hesionura elongata","Annelida"
"2057","Harmothoe viridis","Annelida"
"2058","Sthenelais limicola","Annelida"
"2059","Syllis hyalina","Annelida"
"2060","Eupolymnia nebulosa","Annelida"
"2061","Hymedesmia (Hymedesmia) nummulus","Porifera"
"2062","Polymastia uberrima","Porifera"
"2063","Grampus griseus","Chordata"
"2064","Trivia arctica","Mollusca"
"2065","Turtonia minuta","Mollusca"
"2066","Lagis koreni","Annelida"
"2067","Pachyegis groenlandica","Bryozoa"
"2068","Cygnus olor","Chordata"
"2069","Goethemia elegantula","Mollusca"
"2070","Acantholaimus microdontus","Nematoda"
"2071","Actinonema grafi","Nematoda"
"2072","Rhamphobrachium agassizi","Annelida"
"2073","Sida crystallina","Arthropoda"
"2074","Halice malygini","Arthropoda"
"2075","Trophomera acuticauda","Nematoda"
"2076","Stegocephalus ampulla","Arthropoda"
"2077","Harmothoe fernandi","Annelida"
"2078","Stomacrustula cruenta","Bryozoa"
"2079","Amathia composita","Bryozoa"
"2080","Stomacrustula producta","Bryozoa"
"2081","Krakenella canadensis","Kinorhyncha"
"2082","Cerianthus vogti","Cnidaria"
"2083","Aora gracilis","Arthropoda"
"2084","Caeconyx caeculus","Arthropoda"
"2085","Normanion sarsi","Arthropoda"
"2086","Tryphosella spitzbergensis","Arthropoda"
"2087","Oediceros saginatus","Arthropoda"
"2088","Metopa borealis","Arthropoda"
"2089","Eualus pusiolus","Arthropoda"
"2090","Eudorellopsis deformis","Arthropoda"
"2091","Porella acutirostris","Bryozoa"
"2092","Bicellariella ciliata","Bryozoa"
"2093","Omalosecosa ramulosa","Bryozoa"
"2094","Halitholus pauper","Cnidaria"
"2095","Eucytherura complexa","Arthropoda"
"2096","Harmothoe abyssicola","Annelida"
"2097","Hymedesmia (Hymedesmia) stylata","Porifera"
"2098","Plakortis simplex","Porifera"
"2099","Geodia atlantica","Porifera"
"2100","Nymphon serratum","Arthropoda"
"2101","Rhodostethia rosea","Chordata"
"2102","Buccinum angulosum","Mollusca"
"2103","Buccinum glaciale","Mollusca"
"2104","Cuspidaria cuspidata","Mollusca"
"2105","Palliolum tigerinum","Mollusca"
"2106","Boreotrophon truncatus","Mollusca"
"2107","Bunodactis spetsbergensis","Cnidaria"
"2108","Notoplana atomata","Platyhelminthes"
"2109","Dyopedos bispinis","Arthropoda"
"2110","Branta canadensis","Chordata"
"2111","Aspidophoroides monopterygius","Chordata"
"2112","Acantholaimus iubilus","Nematoda"
"2113","Tricoma bathycola","Nematoda"
"2114","Caecidotea phreatica","Arthropoda"
"2115","Fritillaria polaris","Chordata"
"2116","Calidris temminckii","Chordata"
"2117","Archypolycope arcys","Arthropoda"
"2118","Cressa bereskini","Arthropoda"
"2119","Elpidia belyaevi","Echinodermata"
"2120","Stomacrustula sinuosa","Bryozoa"
"2121","Mesothuria intestinalis","Echinodermata"
"2122","Pionosyllis nidrosiensis","Annelida"
"2123","Spinularia sarsii","Porifera"
"2124","Haminella solitaria","Mollusca"
"2125","Catherinum striolatum","Arthropoda"
"2126","Epizoanthus glacialis","Cnidaria"
"2127","Caprella linearis","Arthropoda"
"2128","Acanthonotozoma magnum","Arthropoda"
"2129","Tmetonyx albidus","Arthropoda"
"2130","Dulichia tuberculata","Arthropoda"
"2131","Aplidium mutabile","Chordata"
"2132","Pseudoflustra sinuosa","Bryozoa"
"2133","Porella struma","Bryozoa"
"2134","Tricellaria gracilis","Bryozoa"
"2135","Harpacticus gracilis","Arthropoda"
"2136","Paragotoea bathybia","Cnidaria"
"2137","Gorgonocephalus lamarckii","Echinodermata"
"2138","Normichthys operosus","Chordata"
"2139","Dorvillea rubrovittata","Annelida"
"2140","Protis arctica","Annelida"
"2141","Cladorhiza gelida","Porifera"
"2142","Nymphon hirtum","Arthropoda"
"2143","Eumetula arctica","Mollusca"
"2144","Eulima bilineata","Mollusca"
"2145","Hiatella rugosa","Mollusca"
"2146","Eulimella scillae","Mollusca"
"2147","Callopora lata","Bryozoa"
"2148","Chaetozone christiei","Annelida"
"2149","Polydora aggregata","Annelida"
"2150","Colus pubescens","Mollusca"
"2151","Propebela scalaris","Mollusca"
"2152","Bathypolypus pugniger","Mollusca"
"2153","Polycope frigida","Arthropoda"
"2154","Neptunea communis","Mollusca"
"2155","Actinostola groenlandica","Cnidaria"
"2156","Hormathia josefi","Cnidaria"
"2157","Ophelina opisthobranchiata","Annelida"
"2158","Scolelepis (Scolelepis) foliosa","Annelida"
"2159","Centobnaster severnicus","Arthropoda"
"2160","Atolla tenella","Cnidaria"
"2161","Meterythrops robustus","Arthropoda"
"2162","Polycope longirostrata","Arthropoda"
"2163","Trophomera laubieri","Nematoda"
"2164","Microporella klugei","Bryozoa"
"2165","Haywardozoon inarmatum","Bryozoa"
"2166","Stomacrustula pachystega","Bryozoa"
"2167","Autonoe borealis","Arthropoda"
"2168","Gammaropsis sophiae","Arthropoda"
"2169","Ischyrocerus enigmaticus","Arthropoda"
"2170","Hippomedon rylovi","Arthropoda"
"2171","Lysianella petalocera","Arthropoda"
"2172","Cryptopora gnomon","Brachiopoda"
"2173","Glaciarcula spitzbergensis","Brachiopoda"
"2174","Pagurus bernhardus","Arthropoda"
"2175","Calocarides coronatus","Arthropoda"
"2176","Leptostylis ampullacea","Arthropoda"
"2177","Leucon (Macrauloleucon) siphonatus","Arthropoda"
"2178","Microporella arctica","Bryozoa"
"2179","Schizoporella smitti","Bryozoa"
"2180","Leuckartiara nobilis","Cnidaria"
"2181","Munnopsurus giganteus","Arthropoda"
"2182","Politolana microphthalma","Arthropoda"
"2183","Caecognathia bicolor","Arthropoda"
"2184","Persephonaster patagiatus","Echinodermata"
"2185","Alepocephalus agassizii","Chordata"
"2186","Ammodytes tobianus","Chordata"
"2187","Euphrosine armadillo","Annelida"
"2188","Glycera alba","Annelida"
"2189","Lumbrineris latreilli","Annelida"
"2190","Ophelina norvegica","Annelida"
"2191","Harmothoe extenuata","Annelida"
"2192","Harmothoe globifera","Annelida"
"2193","Macellicephala longipalpa","Annelida"
"2194","Chone fauveli","Annelida"
"2195","Circeis spirillum","Annelida"
"2196","Syllis vittata","Annelida"
"2197","Pista mediterranea","Annelida"
"2198","Artemisina arcigera","Porifera"
"2199","Nymphon megalops","Arthropoda"
"2200","Buccinum humphreysianum","Mollusca"
"2201","Turrisipho fenestratus","Mollusca"
"2202","Falcidens crossotus","Mollusca"
"2203","Haliclona (Haliclona) urceolus","Porifera"
"2204","Ammodytes dubius","Chordata"
"2205","Eugerda filipes","Arthropoda"
"2206","Oncorhynchus nerka","Chordata"
"2207","Limnocalanus johanseni","Arthropoda"
"2208","Galathealinum arcticum","Annelida"
"2209","Pseudochirella pacifica","Arthropoda"
"2210","Obesotoma laevigata","Mollusca"
"2211","Mysis segerstralei","Arthropoda"
"2212","Benthoxystus petterdi","Mollusca"
"2213","Bythocaris biruli","Arthropoda"
"2214","Polycope afanasjevi","Arthropoda"
"2215","Schizocythere ikeyai","Arthropoda"
"2216","Patagonacythere dubia","Arthropoda"
"2217","Einhornia crustulenta","Bryozoa"
"2218","Celleporaria nodulosa","Bryozoa"
"2219","Spirotropis confusa","Mollusca"
"2220","Schizomavella (Schizomavella) auriculata","Bryozoa"
"2221","Acanthonotozoma monodentatum","Arthropoda"
"2222","Gammaropsis palmata","Arthropoda"
"2223","Kerguelenia borealis","Arthropoda"
"2224","Tryphosella sarsi","Arthropoda"
"2225","Parapleustes bicuspis","Arthropoda"
"2226","Stenopleustes nodifera","Arthropoda"
"2227","Distaplia clavata","Chordata"
"2228","Polycarpa pomaria","Chordata"
"2229","Eudorella arctica","Arthropoda"
"2230","Eudorella hispida","Arthropoda"
"2231","Rhamphostomella spinigera","Bryozoa"
"2232","Escharella abyssicola","Bryozoa"
"2233","Escharella klugei","Bryozoa"
"2234","Bicrisia abyssicola","Bryozoa"
"2235","Paralaophonte perplexa","Arthropoda"
"2236","Rhizothrix scotti","Arthropoda"
"2237","Thalestris gibba","Arthropoda"
"2238","Solmundella bitentaculata","Cnidaria"
"2239","Dynamena pumila","Cnidaria"
"2240","Bopyroides hippolytes","Arthropoda"
"2241","Ophiacantha spectabilis","Echinodermata"
"2242","Enchelyopus cimbrius","Chordata"
"2243","Cythere lutea","Arthropoda"
"2244","Chaetoparia nilssoni","Annelida"
"2245","Melaenis loveni","Annelida"
"2246","Protula tubularia","Annelida"
"2247","Amblyosyllis finmarchica","Annelida"
"2248","Tethya citrina","Porifera"
"2249","Aurelia aurita","Cnidaria"
"2250","Typhlomangelia nivalis","Mollusca"
"2251","Marsenina glabra","Mollusca"
"2252","Alvania cimicoides","Mollusca"
"2253","Alvania verrilli","Mollusca"
"2254","Haploposthia rubra","Xenacoelomorpha"
"2255","Schizoporella bispinosa","Bryozoa"
"2256","Thracia septentrionalis","Mollusca"
"2257","Liparis atlanticus","Chordata"
"2258","Curtitoma ovalis","Mollusca"
"2259","Sphaerotylus capitatus","Porifera"
"2260","Hemiaclis ventrosa","Mollusca"
"2261","Mirabilicoxa gracilipes","Arthropoda"
"2262","Victorella soulei","Bryozoa"
"2263","Desmodora pilosa","Nematoda"
"2264","Hypomesus olidus","Chordata"
"2265","Melinnopsis somovi","Annelida"
"2266","Paranaitis uschakovi","Annelida"
"2267","Phyllodoce mucosa","Annelida"
"2268","Apherusa retovskii","Arthropoda"
"2269","Rostroculodes kroyeri","Arthropoda"
"2270","Peosidrilus simplidentatus","Annelida"
"2271","Nucula zophos","Mollusca"
"2272","Sarsamphiascus tenuiremis","Arthropoda"
"2273","Pseudotanais lilljeborgii","Arthropoda"
"2274","Dialychone collaris","Annelida"
"2275","Centraloecetes pallidus","Arthropoda"
"2276","Paucibranchia bellii","Annelida"
"2277","Bolocera tuediae","Cnidaria"
"2278","Anthosactis ingolfi","Cnidaria"
"2279","Ptychodactis patula","Cnidaria"
"2280","Cressa dubia","Arthropoda"
"2281","Photis pollex","Arthropoda"
"2282","Orchomene sibirjakovi","Arthropoda"
"2283","Harpinia curtipes","Arthropoda"
"2284","Stenopleustes malmgreni","Arthropoda"
"2285","Metopa boeckii","Arthropoda"
"2286","Ascidia virginea","Chordata"
"2287","Spinocalanus brevicaudatus","Arthropoda"
"2288","Nematobrachion boopis","Arthropoda"
"2289","Hippomonavella borealis","Bryozoa"
"2290","Amphiascoides dispar","Arthropoda"
"2291","Lafoeina maxima","Cnidaria"
"2292","Opercularella lacerata","Cnidaria"
"2293","Euphysa aurata","Cnidaria"
"2294","Tubularia indivisa","Cnidaria"
"2295","Desmosoma strombergi","Arthropoda"
"2296","Aega bicarinata","Arthropoda"
"2297","Skogsbergia megalops","Arthropoda"
"2298","Capitella minima","Annelida"
"2299","Glycera celtica","Annelida"
"2300","Cirrophorus furcatus","Annelida"
"2301","Nicolea venustula","Annelida"
"2302","Sycon ciliatum","Porifera"
"2303","Biemna variantia","Porifera"
"2304","Hymedesmia (Hymedesmia) lacera","Porifera"
"2305","Boreonymphon ossiansarsi","Arthropoda"
"2306","Beringius turtoni","Mollusca"
"2307","Saxicavella jeffreysi","Mollusca"
"2308","Alvania testae","Mollusca"
"2309","Diplodonta torelli","Mollusca"
"2310","Boreocingula globulus","Mollusca"
"2311","Macoma loveni","Mollusca"
"2312","Scrupocellaria minor","Bryozoa"
"2313","Eucytheridea papillosa","Arthropoda"
"2314","Lophius americanus","Chordata"
"2315","Crella (Yvesia) pyrula","Porifera"
"2316","Polymastia thielei","Porifera"
"2317","Protobonellia mitsukurii","Annelida"
"2318","Smittina mucronata","Bryozoa"
"2319","Clathrina blanca","Porifera"
"2320","Epigamia alexandri","Annelida"
"2321","Apomatus globifer","Annelida"
"2322","Paraonides nordica","Annelida"
"2323","Pista kimberliensis","Annelida"
"2324","Polyascophorus martinezi","Arthropoda"
"2325","Cytheropteron cronini","Arthropoda"
"2326","Cytheropteron sedovi","Arthropoda"
"2327","Xanthocalanus polarsternae","Arthropoda"
"2328","Diplosolen obelium","Bryozoa"
"2329","Chiridota aponocrita","Echinodermata"
"2330","Raymondcia majuscula","Bryozoa"
"2331","Terebellides bigeniculatus","Annelida"
"2332","Anser erythropus","Chordata"
"2333","Acanthonotozoma sinuatum","Arthropoda"
"2334","Eusirus leptocarpus","Arthropoda"
"2335","Haliragoides abyssi","Arthropoda"
"2336","Megamphopus cornutus","Arthropoda"
"2337","Acidostoma laticornis","Arthropoda"
"2338","Centromedon calcaratus","Arthropoda"
"2339","Halicreion aequicornis","Arthropoda"
"2340","Monoculopsis longicornis","Arthropoda"
"2341","Metopa pusilla","Arthropoda"
"2342","Ascidia obliqua","Chordata"
"2343","Kukenthalia borealis","Chordata"
"2344","Parasagitta setosa","Chaetognatha"
"2345","Hamatoscalpellum hamatum","Arthropoda"
"2346","Pasiphaea sivado","Arthropoda"
"2347","Calocaris macandreae","Arthropoda"
"2348","Echiurus echiurus","Annelida"
"2349","Porella laevis","Bryozoa"
"2350","Ectinosoma compressum","Arthropoda"
"2351","Microarthridion littorale","Arthropoda"
"2352","Thuiaria articulata","Cnidaria"
"2353","Psolus fabricii","Echinodermata"
"2354","Ophiacantha anomala","Echinodermata"
"2355","Scomber scombrus","Chordata"
"2356","Hyalinoecia tubicola","Annelida"
"2357","Chone filicaudata","Annelida"
"2358","Fabriciola baltica","Annelida"
"2359","Syllis gracilis","Annelida"
"2360","Polymastia grimaldii","Porifera"
"2361","Madrepora oculata","Cnidaria"
"2362","Clitellio (Clitellio) arenarius","Annelida"
"2363","Neptunea antiqua","Mollusca"
"2364","Torellia delicata","Mollusca"
"2365","Cardiomya costellata","Mollusca"
"2366","Alvania scrobiculata","Mollusca"
"2367","Skenea peterseni","Mollusca"
"2368","Gibbula tumida","Mollusca"
"2369","Tellimya ferruginosa","Mollusca"
"2370","Echinogammarus obtusatus","Arthropoda"
"2371","Tringa nebularia","Chordata"
"2372","Calidris bairdii","Chordata"
"2373","Polymastia invaginata","Porifera"
"2374","Eudorella abyssi","Arthropoda"
"2375","Gilia reticulata","Cnidaria"
"2376","Theristus altenbachi","Nematoda"
"2377","Periploma aleuticum","Mollusca"
"2378","Laetmonice uschakovi","Annelida"
"2379","Nereis gracilis","Annelida"
"2380","Expansicervinia glacieria","Arthropoda"
"2381","Halirages gorbunovi","Arthropoda"
"2382","Hemicythere borealis","Arthropoda"
"2383","Ecrobia truncata","Mollusca"
"2384","Amphilochus hamatus","Arthropoda"
"2385","Plicatellopsis bowerbanki","Porifera"
"2386","Phoebastria immutabilis","Chordata"
"2387","Arachnactis albida","Cnidaria"
"2388","Gitana abyssicola","Arthropoda"
"2389","Apherusa bispinosa","Arthropoda"
"2390","Parapleustes gracilis","Arthropoda"
"2391","Stegocephaloides christianiensis","Arthropoda"
"2392","Metopella longimana","Arthropoda"
"2393","Stenothoe megacheir","Arthropoda"
"2394","Scina borealis","Arthropoda"
"2395","Styela gelatinosa","Chordata"
"2396","Campylaspis globosa","Arthropoda"
"2397","Campylaspis intermedia","Arthropoda"
"2398","Porella minuta","Bryozoa"
"2399","Rhamphostomella costata","Bryozoa"
"2400","Uschakovia gorbunovi","Bryozoa"
"2401","Crisia denticulata","Bryozoa"
"2402","Gonothyraea loveni","Cnidaria"
"2403","Sertularella polyzonias","Cnidaria"
"2404","Tiaropsis multicirrata","Cnidaria"
"2405","Pseudarachna hirsuta","Arthropoda"
"2406","Praunus flexuosus","Arthropoda"
"2407","Stephanasterias albula","Echinodermata"
"2408","Tremaster mirabilis","Echinodermata"
"2409","Pseudothyone serrifera","Echinodermata"
"2410","Ammodytes marinus","Chordata"
"2411","Polycope clathrata","Arthropoda"
"2412","Hemicythere villosa","Arthropoda"
"2413","Phoronis muelleri","Phoronida"
"2414","Amphicteis sundevalli","Annelida"
"2415","Aphrodita perarmata","Annelida"
"2416","Pherusa arctica","Annelida"
"2417","Ophelia borealis","Annelida"
"2418","Orbinia sertulata","Annelida"
"2419","Pholoe pallida","Annelida"
"2420","Potamethus malmgreni","Annelida"
"2421","Flabellum (Ulocyathus) alabastrum","Cnidaria"
"2422","Eschrichtius robustus","Chordata"
"2423","Oceanodroma leucorhoa","Chordata"
"2424","Obesotoma woodiana","Mollusca"
"2425","Onchidiopsis glacialis","Mollusca"
"2426","Velutina plicatilis","Mollusca"
"2427","Aora typica","Arthropoda"
"2428","Daphnia longispina","Arthropoda"
"2429","Tachybaptus ruficollis","Chordata"
"2430","Altenaeum dawsoni","Mollusca"
"2431","Pterocirrus nidarosiensis","Annelida"
"2432","Stomachetosella magniporata","Bryozoa"
"2433","Scolelepis (Parascolelepis) tridentata","Annelida"
"2434","Semicytherura mainensis","Arthropoda"
"2435","Tringa erythropus","Chordata"
"2436","Leuconia usa","Porifera"
"2437","Hemigellius arcofer","Porifera"
"2438","Psammoclema finmarchicum","Porifera"
"2439","Myriozoella costata","Bryozoa"
"2440","Thysanoessa longipes","Arthropoda"
"2441","Astacilla dilatata","Arthropoda"
"2442","Aricidea (Aricidea) wassi","Annelida"
"2443","Laonice norgensis","Annelida"
"2444","Sosane wireni","Annelida"
"2445","Dactylopusia signata","Arthropoda"
"2446","Pseudotachidius brevisetosus","Arthropoda"
"2447","Senecella calanoides","Arthropoda"
"2448","Amage gallasii","Annelida"
"2449","Campanularia crenata","Cnidaria"
"2450","Pteroloxa cumuloidea","Arthropoda"
"2451","Alcyonidium enteromorpha","Bryozoa"
"2452","Rhamphostomella ussowi","Bryozoa"
"2453","Epimeria (Epimeria) tuberculata","Arthropoda"
"2454","Pycnanthus laevis","Cnidaria"
"2455","Paraedwardsia arenaria","Cnidaria"
"2456","Ampelisca brevicornis","Arthropoda"
"2457","Apherusa jurinei","Arthropoda"
"2458","Ambasiella murmanica","Arthropoda"
"2459","Anonyx laticoxae","Arthropoda"
"2460","Onisimus normani","Arthropoda"
"2461","Orchomenella obtusa","Arthropoda"
"2462","Tryphosa nana","Arthropoda"
"2463","Tryphosella compressa","Arthropoda"
"2464","Melita pallida","Arthropoda"
"2465","Metopa longicornis","Arthropoda"
"2466","Temora stylifera","Arthropoda"
"2467","Scalpellum scalpellum","Arthropoda"
"2468","Schizomavella porifera","Bryozoa"
"2469","Tegella arctica","Bryozoa"
"2470","Flustra foliacea","Bryozoa"
"2471","Escharoides coccinea","Bryozoa"
"2472","Disporella hispida","Bryozoa"
"2473","Ameira scotti","Arthropoda"
"2474","Enhydrosoma curticauda","Arthropoda"
"2475","Halecium delicatulum","Cnidaria"
"2476","Grammaria immersa","Cnidaria"
"2477","Hybocodon prolifer","Cnidaria"
"2478","Tytthocope megalura","Arthropoda"
"2479","Austroniscus norbi","Arthropoda"
"2480","Nannoniscus arctoabyssalis","Arthropoda"
"2481","Pleurogonium rubicundum","Arthropoda"
"2482","Amblyopsoides ohlinii","Arthropoda"
"2483","Boreomysis tridens","Arthropoda"
"2484","Hemimysis abyssicola","Arthropoda"
"2485","Amphiporus angulatus","Nemertea"
"2486","Pseudothyone raphanus","Echinodermata"
"2487","Sprattus sprattus","Chordata"
"2488","Lophius piscatorius","Chordata"
"2489","Aphia minuta","Chordata"
"2490","Argyropelecus hemigymnus","Chordata"
"2491","Entelurus aequoreus","Chordata"
"2492","Stylatula elegans","Cnidaria"
"2493","Oncaea delicata","Arthropoda"
"2494","Axiothella catenata","Annelida"
"2495","Eteone spetsbergensis","Annelida"
"2496","Eumida bahusiensis","Annelida"
"2497","Branchiomma inconspicua","Annelida"
"2498","Spio martinensis","Annelida"
"2499","Streblosoma bairdi","Annelida"
"2500","Axinella trichophora","Porifera"
"2501","Haliclona (Haliclona) oculata","Porifera"
"2502","Isodictya histodermella","Porifera"
"2503","Trichasterina sagittaria","Porifera"
"2504","Callipallene producta","Arthropoda"
"2505","Nymphon micronyx","Arthropoda"
"2506","Leptognathia breviremis","Arthropoda"
"2507","Pododesmus patelliformis","Mollusca"
"2508","Mohnia simplex","Mollusca"
"2509","Coryphella verrucosa","Mollusca"
"2510","Cadulus propinquus","Mollusca"
"2511","Lacuna pallidula","Mollusca"
"2512","Erginus rubellus","Mollusca"
"2513","Euspira nitida","Mollusca"
"2514","Mya pseudoarenaria","Mollusca"
"2515","Hartmania moorei","Annelida"
"2516","Menigrates spinirami","Arthropoda"
"2517","Calidris melanotos","Chordata"
"2518","Propebela exarata","Mollusca"
"2519","Limatula bisecta","Mollusca"
"2520","Paraleptostylis arctica","Arthropoda"
"2521","Actitis hypoleucos","Chordata"
"2522","Bodonema vossi","Nematoda"
"2523","Neptunea heros","Mollusca"
"2524","Munna boeckii","Arthropoda"
"2525","Liparis mucosus","Chordata"
"2526","Aricidea (Acmira) laubieri","Annelida"
"2527","Ilyarachna bicornis","Arthropoda"
"2528","Pseudotachidius bipartitus","Arthropoda"
"2529","Encentrum dieteri","Rotifera"
"2530","Boreotrophon pacificus","Mollusca"
"2531","Vulpes lagopus","Chordata"
"2532","Dulichiella appendiculata","Arthropoda"
"2533","Quasimelita quadrispinosa","Arthropoda"
"2534","Propebela cancellata","Mollusca"
"2535","Trophomera gracilis","Nematoda"
"2536","Pseudhaloptilus pacificus","Arthropoda"
"2537","Reteporella rara","Bryozoa"
"2538","Michthyops parvus","Arthropoda"
"2539","Lepechinella norvegica","Arthropoda"
"2540","Polymastia nivea","Porifera"
"2541","Cetorhinus maximus","Chordata"
"2542","Chimaera monstrosa","Chordata"
"2543","Amphianthus mopseae","Cnidaria"
"2544","Amphianthus verruculatus","Cnidaria"
"2545","Kadosactis spitsbergensis","Cnidaria"
"2546","Isozoanthus ingolfi","Cnidaria"
"2547","Gitanopsis arctica","Arthropoda"
"2548","Hippomedon frigidus","Arthropoda"
"2549","Synchelidium intermedium","Arthropoda"
"2550","Hardametopa nasuta","Arthropoda"
"2551","Stenothoe brevicornis","Arthropoda"
"2552","Spinocalanus spinosus","Arthropoda"
"2553","Platysympus tricarinatus","Arthropoda"
"2554","Eudorella gracilis","Arthropoda"
"2555","Eudorella parvula","Arthropoda"
"2556","Dendrobeania elongata","Bryozoa"
"2557","Aegina citrea","Cnidaria"
"2558","Laomedea flexuosa","Cnidaria"
"2559","Kirchenpaueria pinnata","Cnidaria"
"2560","Sertularia cupressina","Cnidaria"
"2561","Pleurocrypta longibranchiata","Arthropoda"
"2562","Eurycope septentrionalis","Arthropoda"
"2563","Katianira bilobata","Arthropoda"
"2564","Monstrilla longiremis","Arthropoda"
"2565","Schistomysis ornata","Arthropoda"
"2566","Draconema cephalatum","Nematoda"
"2567","Pectinaster filholi","Echinodermata"
"2568","Callionymus lyra","Chordata"
"2569","Lebetus scorpioides","Chordata"
"2570","Borostomias antarcticus","Chordata"
"2571","Metaconchoecia skogsbergi","Arthropoda"
"2572","Leptocythere macallana","Arthropoda"
"2573","Umbellula lindahli","Cnidaria"
"2574","Brada granulosa","Annelida"
"2575","Glycera unicornis","Annelida"
"2576","Naineris quadricuspida","Annelida"
"2577","Eumida ockelmanni","Annelida"
"2578","Euchone rubrocincta","Annelida"
"2579","Manayunkia aestuarina","Annelida"
"2580","Hyalopomatus claparedii","Annelida"
"2581","Tomopteris septentrionalis","Annelida"
"2582","Axinella infundibuliformis","Porifera"
"2583","Quasillina brevis","Porifera"
"2584","Suberites carnosus","Porifera"
